column 1,address_1,case_number,city,clearance_type,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at
13855,3000 Block S BLUFF RD,C1426170,SYRACUSE,,04/20/2016 02:59:41 PM,Sunday,14,04/05/2015 02:34:03 PM,Traffic Stop,757384132,CAD: Traffic Stop,41.0686,"{'type': 'Point', 'coordinates': [-112.054, 41.0686]}",-112.054,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13856,700 Block S 1525 W,C1426172,SYRACUSE,,04/20/2016 02:59:41 PM,Sunday,14,04/05/2015 02:50:53 PM,Extra Patrol On Site Call,757384131,CAD: Extra Patrol On Site Call,41.1026,"{'type': 'Point', 'coordinates': [-112.055, 41.1026]}",-112.055,Community Policing,UT,05/17/2016 11:11:22 PM
13857,1000 Block S 1525 W,C1426197,SYRACUSE,,04/20/2016 02:59:41 PM,Sunday,17,04/05/2015 05:13:14 PM,Susp Circumstance,757384129,CAD: Susp Circumstance,41.0984,"{'type': 'Point', 'coordinates': [-112.055, 41.0984]}",-112.055,Community Policing,UT,05/17/2016 11:11:23 PM
13858,3500 Block W PRINCEVILLE DR,C1426246,SYRACUSE,,04/20/2016 02:59:41 PM,Sunday,21,04/05/2015 09:41:36 PM,Extra Patrol On Site Call,757384124,CAD: Extra Patrol On Site Call,41.0924,"{'type': 'Point', 'coordinates': [-112.093, 41.0924]}",-112.093,Community Policing,UT,05/17/2016 11:11:22 PM
13859,1700 Block S BLUFF RD,C1426252,SYRACUSE,,04/20/2016 02:59:41 PM,Sunday,22,04/05/2015 10:21:09 PM,Traffic Stop,757384123,CAD: Traffic Stop,41.0892,"{'type': 'Point', 'coordinates': [-112.08, 41.0892]}",-112.08,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13860,1500 Block W 1700 S,C1426256,SYRACUSE,,04/20/2016 02:59:41 PM,Sunday,22,04/05/2015 10:41:05 PM,Traffic Enforcement,757384120,CAD: Traffic Enforcement,41.0891,"{'type': 'Point', 'coordinates': [-112.055, 41.0891]}",-112.055,Traffic,UT,05/17/2016 11:11:21 PM
13861,2100 Block W 700 S,C1426257,SYRACUSE,,04/20/2016 02:59:41 PM,Sunday,22,04/05/2015 10:44:31 PM,Extra Patrol On Site Call,757384122,CAD: Extra Patrol On Site Call,41.1036,"{'type': 'Point', 'coordinates': [-112.068, 41.1036]}",-112.068,Community Policing,UT,05/17/2016 11:11:22 PM
13862,1300 Block W 1700 S,C1426258,SYRACUSE,,04/20/2016 02:59:41 PM,Sunday,22,04/05/2015 10:44:49 PM,Traffic Stop,757384121,CAD: Traffic Stop,41.0891,"{'type': 'Point', 'coordinates': [-112.052, 41.0891]}",-112.052,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13863,1600 Block W 2700 S,C1426261,SYRACUSE,,04/20/2016 02:59:41 PM,Sunday,23,04/05/2015 11:00:11 PM,Extra Patrol On Site Call,757384119,CAD: Extra Patrol On Site Call,41.0741,"{'type': 'Point', 'coordinates': [-112.058, 41.0741]}",-112.058,Community Policing,UT,05/17/2016 11:11:22 PM
13864,2800 Block W 2700 S,C1426265,SYRACUSE,,04/20/2016 02:59:39 PM,Sunday,23,04/05/2015 11:15:09 PM,Extra Patrol On Site Call,757384118,CAD: Extra Patrol On Site Call,41.0747,"{'type': 'Point', 'coordinates': [-112.082, 41.0747]}",-112.082,Community Policing,UT,05/17/2016 11:11:22 PM
13865,700 Block W 2010 S,C1426268,SYRACUSE,,04/20/2016 02:59:39 PM,Sunday,23,04/05/2015 11:23:47 PM,Extra Patrol On Site Call,757384117,CAD: Extra Patrol On Site Call,41.0845,"{'type': 'Point', 'coordinates': [-112.041, 41.0845]}",-112.041,Community Policing,UT,05/17/2016 11:11:22 PM
13866,1200 Block S 2000 W,C1426288,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,0,04/06/2015 12:49:33 AM,Traffic Stop,757384116,CAD: Traffic Stop,41.0964,"{'type': 'Point', 'coordinates': [-112.065, 41.0964]}",-112.065,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13867,2400 Block W 1700 S,C1426296,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,1,04/06/2015 01:44:52 AM,Traffic Stop,757384115,CAD: Traffic Stop,41.0892,"{'type': 'Point', 'coordinates': [-112.073, 41.0892]}",-112.073,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13868,1700 Block W CAMINO BLVD,C1426302,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,2,04/06/2015 02:38:52 AM,Extra Patrol On Site Call,757384114,CAD: Extra Patrol On Site Call,41.0765,"{'type': 'Point', 'coordinates': [-112.059, 41.0765]}",-112.059,Community Policing,UT,05/17/2016 11:11:22 PM
13869,2100 Block W 2450 S,C1426325,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,6,04/06/2015 06:51:28 AM,Susp Circumstance,757384113,CAD: Susp Circumstance,41.0783,"{'type': 'Point', 'coordinates': [-112.067, 41.0783]}",-112.067,Community Policing,UT,05/17/2016 11:11:23 PM
13870,1000 Block W 450 S,C1426357,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,8,04/06/2015 08:36:39 AM,Assist Citizen,757384112,CAD: Assist Citizen,41.1078,"{'type': 'Point', 'coordinates': [-112.048, 41.1078]}",-112.048,Other,UT,05/17/2016 11:11:20 PM
13871,2700 Block S 1000 W,C1426395,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,11,04/06/2015 11:18:30 AM,Found Child,757384110,CAD: Found Child,41.0747,"{'type': 'Point', 'coordinates': [-112.045, 41.0747]}",-112.045,Missing Person,UT,05/17/2016 11:11:20 PM
13872,800 Block W 2010 S,C1426399,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,11,04/06/2015 11:34:48 AM,Missing Person,757384109,CAD: Missing Person,41.0846,"{'type': 'Point', 'coordinates': [-112.043, 41.0846]}",-112.043,Missing Person,UT,05/17/2016 11:11:21 PM
13873,800 Block W 2700 S,C1426420,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,12,04/06/2015 12:36:55 PM,Found Property,757384106,CAD: Found Property,41.0747,"{'type': 'Point', 'coordinates': [-112.043, 41.0747]}",-112.043,Other,UT,05/17/2016 11:11:17 PM
13874,2300 Block W 2300 S,C1426439,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,14,04/06/2015 02:05:29 PM,Fraud Activities,757384104,CAD: Fraud Activities,41.0805,"{'type': 'Point', 'coordinates': [-112.071, 41.0805]}",-112.071,Theft,UT,05/17/2016 11:11:24 PM
13875,3100 Block W 700 S,C1426445,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,14,04/06/2015 02:23:54 PM,Extra Patrol On Site Call,757384103,CAD: Extra Patrol On Site Call,41.1037,"{'type': 'Point', 'coordinates': [-112.086, 41.1037]}",-112.086,Community Policing,UT,05/17/2016 11:11:22 PM
13876,1800 Block S DORAL DR,C1426463,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,15,04/06/2015 03:04:43 PM,Traffic Enforcement,757384102,CAD: Traffic Enforcement,41.087,"{'type': 'Point', 'coordinates': [-112.095, 41.087]}",-112.095,Traffic,UT,05/17/2016 11:11:21 PM
13877,2000 Block W HIGHWAY 193,C1426504,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,16,04/06/2015 04:31:57 PM,Traffic Enforcement,757384101,CAD: Traffic Enforcement,41.1105,"{'type': 'Point', 'coordinates': [-112.065, 41.1105]}",-112.065,Traffic,UT,05/17/2016 11:11:21 PM
13878,1800 Block S 2000 W,C1426515,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,17,04/06/2015 05:07:16 PM,Traffic Stop,757384100,CAD: Traffic Stop,41.0877,"{'type': 'Point', 'coordinates': [-112.065, 41.0877]}",-112.065,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13879,2800 Block W 1700 S,C1426520,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,17,04/06/2015 05:15:40 PM,Lost Child,757384097,CAD: Lost Child,41.0892,"{'type': 'Point', 'coordinates': [-112.082, 41.0892]}",-112.082,Missing Person,UT,05/17/2016 11:11:21 PM
13880,800 Block W 1700 S,C1426549,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,18,04/06/2015 06:44:43 PM,Susp Vehicle,757384094,CAD: Susp Vehicle,41.0892,"{'type': 'Point', 'coordinates': [-112.043, 41.0892]}",-112.043,Community Policing,UT,05/17/2016 11:11:18 PM
13881,1600 Block W HERITAGE PKWY,C1426599,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,21,04/06/2015 09:07:26 PM,Animal Problem,757384091,CAD: Animal Problem,41.1018,"{'type': 'Point', 'coordinates': [-112.057, 41.1018]}",-112.057,Disorder,UT,05/17/2016 11:11:20 PM
13882,1100 Block W 1700 S,C1426617,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,21,04/06/2015 09:56:37 PM,Susp Circumstance,757384090,CAD: Susp Circumstance,41.0891,"{'type': 'Point', 'coordinates': [-112.048, 41.0891]}",-112.048,Community Policing,UT,05/17/2016 11:11:23 PM
13883,3000 Block S 2400 W,C1426621,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,22,04/06/2015 10:08:04 PM,Extra Patrol On Site Call,757384089,CAD: Extra Patrol On Site Call,41.0691,"{'type': 'Point', 'coordinates': [-112.072, 41.0691]}",-112.072,Community Policing,UT,05/17/2016 11:11:22 PM
13884,1700 Block S 2500 W,C1426630,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,22,04/06/2015 10:41:58 PM,Traffic Stop,757384088,CAD: Traffic Stop,41.0892,"{'type': 'Point', 'coordinates': [-112.074, 41.0892]}",-112.074,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13885,3100 Block S BLUFF RD,C1426638,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,23,04/06/2015 11:34:10 PM,Extra Patrol On Site Call,757384087,CAD: Extra Patrol On Site Call,41.0675,"{'type': 'Point', 'coordinates': [-112.052, 41.0675]}",-112.052,Community Policing,UT,05/17/2016 11:11:22 PM
13886,1600 Block W 1700 S,C1426645,SYRACUSE,,04/20/2016 02:59:39 PM,Monday,23,04/06/2015 11:53:21 PM,Traffic Stop,757384086,CAD: Traffic Stop,41.0891,"{'type': 'Point', 'coordinates': [-112.057, 41.0891]}",-112.057,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13887,600 Block S 2000 W,C1426662,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,2,04/07/2015 02:01:16 AM,Extra Patrol On Site Call,757384081,CAD: Extra Patrol On Site Call,41.1042,"{'type': 'Point', 'coordinates': [-112.065, 41.1042]}",-112.065,Community Policing,UT,05/17/2016 11:11:22 PM
13888,700 Block S 2000 W,C1426668,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,2,04/07/2015 02:31:14 AM,Traffic Stop,757384084,CAD: Traffic Stop,41.1036,"{'type': 'Point', 'coordinates': [-112.065, 41.1036]}",-112.065,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13889,2600 Block S BLUFF RIDGE DR,C1426670,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,2,04/07/2015 02:44:40 AM,Extra Patrol On Site Call,757384083,CAD: Extra Patrol On Site Call,41.0757,"{'type': 'Point', 'coordinates': [-112.041, 41.0757]}",-112.041,Community Policing,UT,05/17/2016 11:11:22 PM
13890,1800 Block W 1500 S,C1426676,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,3,04/07/2015 03:03:19 AM,Extra Patrol On Site Call,757384082,CAD: Extra Patrol On Site Call,41.0905,"{'type': 'Point', 'coordinates': [-112.061, 41.0905]}",-112.061,Community Policing,UT,05/17/2016 11:11:22 PM
13891,1400 Block S 2000 W,C1426717,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,7,04/07/2015 07:48:35 AM,Extra Patrol On Site Call,757384080,CAD: Extra Patrol On Site Call,41.0925,"{'type': 'Point', 'coordinates': [-112.065, 41.0925]}",-112.065,Community Policing,UT,05/17/2016 11:11:22 PM
13892,1700 Block S DORAL DR,C1426735,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,8,04/07/2015 08:22:22 AM,School Zone Patrol,757384079,CAD: School Zone Patrol,41.0892,"{'type': 'Point', 'coordinates': [-112.095, 41.0892]}",-112.095,Traffic,UT,05/17/2016 11:11:21 PM
13893,3400 Block W PRINCEVILLE DR,C1426751,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,8,04/07/2015 08:55:48 AM,Ordinance Violation,757384077,CAD: Ordinance Violation,41.0924,"{'type': 'Point', 'coordinates': [-112.093, 41.0924]}",-112.093,Other,UT,05/17/2016 11:11:20 PM
13894,2800 Block W 1700 S,C1426778,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,10,04/07/2015 10:26:48 AM,Juvenile Problem,757384075,CAD: Juvenile Problem,41.0892,"{'type': 'Point', 'coordinates': [-112.082, 41.0892]}",-112.082,Disorder,UT,05/17/2016 11:11:21 PM
13895,2300 Block S 1000 W,C1426843,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,13,04/07/2015 01:13:48 PM,Criminal Trespass,757384072,CAD: Criminal Trespass,41.0806,"{'type': 'Point', 'coordinates': [-112.045, 41.0806]}",-112.045,Property Crime,UT,05/17/2016 11:11:23 PM
13896,900 Block W 1700 S,C1426871,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,14,04/07/2015 02:20:47 PM,Theft,757384071,CAD: Theft,41.0892,"{'type': 'Point', 'coordinates': [-112.044, 41.0892]}",-112.044,Theft,UT,05/17/2016 11:11:19 PM
13897,2200 Block W 2175 S,C1426927,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,16,04/07/2015 04:12:06 PM,Harassment,757384067,CAD: Harassment,41.0823,"{'type': 'Point', 'coordinates': [-112.069, 41.0823]}",-112.069,Disorder,UT,05/17/2016 11:11:19 PM
13898,2200 Block W 1700 S,C1426980,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,18,04/07/2015 06:08:07 PM,Theft,757384064,CAD: Theft,41.0892,"{'type': 'Point', 'coordinates': [-112.069, 41.0892]}",-112.069,Theft,UT,05/17/2016 11:11:19 PM
13899,1700 Block S 2000 W,C1426990,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,18,04/07/2015 06:33:11 PM,Impounded Vehicle,757384065,CAD: Impounded Vehicle,41.0892,"{'type': 'Point', 'coordinates': [-112.065, 41.0892]}",-112.065,Traffic,UT,05/17/2016 11:11:17 PM
13900,900 Block W 1700 S,C1426991,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,18,04/07/2015 06:35:09 PM,Theft,757384062,CAD: Theft,41.0892,"{'type': 'Point', 'coordinates': [-112.044, 41.0892]}",-112.044,Theft,UT,05/17/2016 11:11:19 PM
13901,3000 Block W 700 S,C1427005,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,18,04/07/2015 06:57:11 PM,Extra Patrol On Site Call,757384059,CAD: Extra Patrol On Site Call,41.1037,"{'type': 'Point', 'coordinates': [-112.084, 41.1037]}",-112.084,Community Policing,UT,05/17/2016 11:11:22 PM
13902,1800 Block W 1700 S,C1427015,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,19,04/07/2015 07:17:21 PM,Business Alarm,757384063,CAD: Business Alarm,41.0892,"{'type': 'Point', 'coordinates': [-112.062, 41.0892]}",-112.062,Alarm,UT,05/17/2016 11:11:22 PM
13903,2200 Block W 1700 S,C1427052,SYRACUSE,,04/20/2016 02:59:39 PM,Tuesday,20,04/07/2015 08:48:45 PM,Susp Circumstance,757384060,CAD: Susp Circumstance,41.0892,"{'type': 'Point', 'coordinates': [-112.069, 41.0892]}",-112.069,Community Policing,UT,05/17/2016 11:11:23 PM
13904,1800 Block W 1500 S,C1427117,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,1,04/08/2015 01:59:59 AM,Extra Patrol On Site Call,757384054,CAD: Extra Patrol On Site Call,41.0905,"{'type': 'Point', 'coordinates': [-112.061, 41.0905]}",-112.061,Community Policing,UT,05/17/2016 11:11:22 PM
13905,1600 Block W 2700 S,C1427126,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,3,04/08/2015 03:46:55 AM,Extra Patrol On Site Call,757384053,CAD: Extra Patrol On Site Call,41.0741,"{'type': 'Point', 'coordinates': [-112.058, 41.0741]}",-112.058,Community Policing,UT,05/17/2016 11:11:22 PM
13906,1400 Block W 2150 S,C1427130,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,4,04/08/2015 04:08:00 AM,Extra Patrol On Site Call,757384052,CAD: Extra Patrol On Site Call,41.0828,"{'type': 'Point', 'coordinates': [-112.054, 41.0828]}",-112.054,Community Policing,UT,05/17/2016 11:11:22 PM
13907,1700 Block W CAMINO BLVD,C1427135,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,6,04/08/2015 06:16:47 AM,Extra Patrol On Site Call,757384051,CAD: Extra Patrol On Site Call,41.0765,"{'type': 'Point', 'coordinates': [-112.059, 41.0765]}",-112.059,Community Policing,UT,05/17/2016 11:11:22 PM
13908,1600 Block S 2500 W,C1427141,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,6,04/08/2015 06:58:55 AM,Traffic Stop,757384050,CAD: Traffic Stop,41.0906,"{'type': 'Point', 'coordinates': [-112.074, 41.0906]}",-112.074,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13909,600 Block S 2000 W,C1427146,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,7,04/08/2015 07:11:25 AM,School Zone Patrol,757384048,CAD: School Zone Patrol,41.1042,"{'type': 'Point', 'coordinates': [-112.065, 41.1042]}",-112.065,Traffic,UT,05/17/2016 11:11:21 PM
13910,600 Block S 2000 W,C1427151,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,7,04/08/2015 07:37:48 AM,Traffic Stop,757384049,CAD: Traffic Stop,41.1051,"{'type': 'Point', 'coordinates': [-112.065, 41.1051]}",-112.065,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13911,1400 Block W 1700 S,C1427155,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,7,04/08/2015 07:46:58 AM,School Zone Patrol,757384045,CAD: School Zone Patrol,41.0891,"{'type': 'Point', 'coordinates': [-112.054, 41.0891]}",-112.054,Traffic,UT,05/17/2016 11:11:21 PM
13912,1400 Block W 1700 S,C1427176,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,8,04/08/2015 08:32:04 AM,School Zone Patrol,757384042,CAD: School Zone Patrol,41.0891,"{'type': 'Point', 'coordinates': [-112.054, 41.0891]}",-112.054,Traffic,UT,05/17/2016 11:11:21 PM
13913,1500 Block S 1000 W,C1427180,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,8,04/08/2015 08:38:21 AM,Traffic Stop,757384043,CAD: Traffic Stop,41.0921,"{'type': 'Point', 'coordinates': [-112.045, 41.0921]}",-112.045,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13914,1500 Block W HIGHWAY 193,C1427186,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,9,04/08/2015 09:39:20 AM,Traffic Enforcement,757384041,CAD: Traffic Enforcement,41.1106,"{'type': 'Point', 'coordinates': [-112.055, 41.1106]}",-112.055,Traffic,UT,05/17/2016 11:11:21 PM
13915,900 Block W 1700 S,C1427204,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,10,04/08/2015 10:51:33 AM,Walk Through Security Checks,757384039,CAD: Walk Through Security Checks,41.0892,"{'type': 'Point', 'coordinates': [-112.044, 41.0892]}",-112.044,Community Policing,UT,05/17/2016 11:11:21 PM
13916,1400 Block S 2000 W,C1427216,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,11,04/08/2015 11:47:29 AM,Traffic Enforcement,757384037,CAD: Traffic Enforcement,41.0934,"{'type': 'Point', 'coordinates': [-112.065, 41.0934]}",-112.065,Traffic,UT,05/17/2016 11:11:21 PM
13917,2200 Block W 1700 S,C1427219,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,11,04/08/2015 11:55:49 AM,Traffic Stop,757384038,CAD: Traffic Stop,41.0892,"{'type': 'Point', 'coordinates': [-112.069, 41.0892]}",-112.069,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13918,600 Block S 2000 W,C1427224,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,12,04/08/2015 12:31:49 PM,Accident Property Damage,757384035,CAD: Accident Property Damage,41.1042,"{'type': 'Point', 'coordinates': [-112.065, 41.1042]}",-112.065,Traffic,UT,05/17/2016 11:11:24 PM
13919,1700 Block S BLUFF RD,C1427256,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,15,04/08/2015 03:04:21 PM,School Zone Patrol,757384032,CAD: School Zone Patrol,41.0892,"{'type': 'Point', 'coordinates': [-112.08, 41.0892]}",-112.08,Traffic,UT,05/17/2016 11:11:21 PM
13920,1800 Block S 2350 W,C1427263,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,15,04/08/2015 03:33:57 PM,Fraud Activities,757384025,CAD: Fraud Activities,41.087,"{'type': 'Point', 'coordinates': [-112.072, 41.087]}",-112.072,Theft,UT,05/17/2016 11:11:24 PM
13921,2000 Block W 2175 S,C1427289,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,16,04/08/2015 04:49:37 PM,Injury Accident Delta Response,757384027,CAD: Injury Accident Delta Response,41.0823,"{'type': 'Point', 'coordinates': [-112.065, 41.0823]}",-112.065,Traffic,UT,05/17/2016 11:11:23 PM
13922,500 Block S 3000 W,C1427328,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,18,04/08/2015 06:20:37 PM,Assist Citizen,757384021,CAD: Assist Citizen,41.1058,"{'type': 'Point', 'coordinates': [-112.084, 41.1058]}",-112.084,Other,UT,05/17/2016 11:11:20 PM
13923,1700 Block S 2000 W,C1427335,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,18,04/08/2015 06:40:47 PM,Assist Citizen,757384020,CAD: Assist Citizen,41.0885,"{'type': 'Point', 'coordinates': [-112.065, 41.0885]}",-112.065,Other,UT,05/17/2016 11:11:20 PM
13924,1800 Block W 1700 S,C1427349,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,19,04/08/2015 07:48:07 PM,Traffic Stop,757384017,CAD: Traffic Stop,41.0891,"{'type': 'Point', 'coordinates': [-112.061, 41.0891]}",-112.061,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13925,900 Block W 2700 S,C1427351,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,20,04/08/2015 08:01:15 PM,Traffic Stop,757384010,CAD: Traffic Stop,41.0747,"{'type': 'Point', 'coordinates': [-112.043, 41.0747]}",-112.043,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13926,1800 Block S 2350 W,C1427352,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,20,04/08/2015 08:10:19 PM,Recovered Stolen Property,757384016,CAD: Recovered Stolen Property,41.087,"{'type': 'Point', 'coordinates': [-112.072, 41.087]}",-112.072,Theft,UT,05/17/2016 11:11:23 PM
13927,1800 Block S 2350 W,C1427353,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,20,04/08/2015 08:10:51 PM,Recovered Stolen Property,757384015,CAD: Recovered Stolen Property,41.087,"{'type': 'Point', 'coordinates': [-112.072, 41.087]}",-112.072,Theft,UT,05/17/2016 11:11:23 PM
13928,1800 Block S 2350 W,C1427354,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,20,04/08/2015 08:11:15 PM,Recovered Stolen Property,757384014,CAD: Recovered Stolen Property,41.087,"{'type': 'Point', 'coordinates': [-112.072, 41.087]}",-112.072,Theft,UT,05/17/2016 11:11:23 PM
13929,1800 Block S 2350 W,C1427355,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,20,04/08/2015 08:11:32 PM,Recovered Stolen Property,757384013,CAD: Recovered Stolen Property,41.087,"{'type': 'Point', 'coordinates': [-112.072, 41.087]}",-112.072,Theft,UT,05/17/2016 11:11:23 PM
13930,1800 Block S 2350 W,C1427357,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,20,04/08/2015 08:11:51 PM,Recovered Stolen Property,757384012,CAD: Recovered Stolen Property,41.087,"{'type': 'Point', 'coordinates': [-112.072, 41.087]}",-112.072,Theft,UT,05/17/2016 11:11:23 PM
13931,1800 Block S 2350 W,C1427358,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,20,04/08/2015 08:12:23 PM,Recovered Stolen Property,757384011,CAD: Recovered Stolen Property,41.087,"{'type': 'Point', 'coordinates': [-112.072, 41.087]}",-112.072,Theft,UT,05/17/2016 11:11:23 PM
13932,3000 Block S 2400 W,C1427361,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,20,04/08/2015 08:29:58 PM,Extra Patrol On Site Call,757384008,CAD: Extra Patrol On Site Call,41.0691,"{'type': 'Point', 'coordinates': [-112.072, 41.0691]}",-112.072,Community Policing,UT,05/17/2016 11:11:22 PM
13933,1300 Block W HIGHWAY 193,C1427380,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,21,04/08/2015 09:07:19 PM,Traffic Stop,757384007,CAD: Traffic Stop,41.1106,"{'type': 'Point', 'coordinates': [-112.051, 41.1106]}",-112.051,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13934,1000 Block W HIGHWAY 193,C1427383,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,21,04/08/2015 09:10:06 PM,Traffic Stop,757384006,CAD: Traffic Stop,41.1106,"{'type': 'Point', 'coordinates': [-112.045, 41.1106]}",-112.045,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13935,1400 Block W HIGHWAY 193,C1427391,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,21,04/08/2015 09:34:41 PM,Traffic Stop,757384005,CAD: Traffic Stop,41.1106,"{'type': 'Point', 'coordinates': [-112.053, 41.1106]}",-112.053,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13936,1000 Block W HIGHWAY 193,C1427395,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,21,04/08/2015 09:43:11 PM,Traffic Stop,757384004,CAD: Traffic Stop,41.1106,"{'type': 'Point', 'coordinates': [-112.045, 41.1106]}",-112.045,Vehicle Stop,UT,05/17/2016 11:11:18 PM
13937,2600 Block W 1700 S,C1427402,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,22,04/08/2015 10:24:42 PM,Extra Patrol On Site Call,757384003,CAD: Extra Patrol On Site Call,41.0892,"{'type': 'Point', 'coordinates': [-112.077, 41.0892]}",-112.077,Community Policing,UT,05/17/2016 11:11:22 PM
13938,900 Block W 1700 S,C1427406,SYRACUSE,,04/20/2016 02:59:39 PM,Wednesday,22,04/08/2015 10:37:33 PM,Traffic Stop,757384002,CAD: Traffic Stop,41.0892,"{'type': 'Point', 'coordinates': [-112.044, 41.0892]}",-112.044,Vehicle Stop,UT,05/17/2016 11:11:18 PM
