column 1,address_1,case_number,city,clearance_type,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
7975,2900 Block W 1800 N,C2025614,CLINTON,,04/05/2019 08:59:57 AM,Thursday,12,04/04/2019 12:09:56 PM,Motorist Assist,912897006,CAD: Motorist Assist,41.14024070000001,"{'type': 'Point', 'coordinates': [-112.0818749, 41.14024070000001]}",-112.0818749,Traffic,UT,04/08/2019 08:42:56 AM,84015.0
7976,1800 Block W 1800 N,C2025636,CLINTON,,04/05/2019 08:59:57 AM,Thursday,13,04/04/2019 01:13:10 PM,Traffic Stop,912897005,CAD: Traffic Stop,41.1404744,"{'type': 'Point', 'coordinates': [-112.0607769, 41.1404744]}",-112.0607769,Vehicle Stop,UT,04/08/2019 08:42:56 AM,84015.0
7977,1100 Block W 2050 N,C2025669,CLINTON,,04/05/2019 08:59:57 AM,Thursday,14,04/04/2019 02:55:22 PM,Property Damage,912897002,CAD: Property Damage,41.1434842,"{'type': 'Point', 'coordinates': [-112.0471792, 41.1434842]}",-112.0471792,Property Crime,UT,04/08/2019 08:42:56 AM,84015.0
7978,1600 Block N 2000 W,C2024194,CLINTON,,04/01/2019 07:12:56 AM,Sunday,18,03/31/2019 06:15:48 PM,Walk Through Security Checks,912411635,CAD: Walk Through Security Checks,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Community Policing,UT,04/08/2019 08:42:41 AM,84015.0
7979,900 Block N 780 W,C2024199,CLINTON,,04/01/2019 07:12:56 AM,Sunday,18,03/31/2019 06:43:46 PM,Barking Dog,912411636,CAD: Barking Dog,41.1272735,"{'type': 'Point', 'coordinates': [-112.0418703, 41.1272735]}",-112.0418703,Disorder,UT,04/08/2019 08:42:41 AM,84015.0
7980,3600 Block W CRANEFIELD RD,C2024205,CLINTON,,04/01/2019 07:12:56 AM,Sunday,19,03/31/2019 07:00:13 PM,Criminal Trespass,912411637,CAD: Criminal Trespass,41.1496601,"{'type': 'Point', 'coordinates': [-112.0954418, 41.1496601]}",-112.0954418,Property Crime,UT,04/08/2019 08:42:41 AM,84015.0
7981,1900 Block N 2000 W,C2024243,CLINTON,,04/01/2019 07:12:56 AM,Sunday,20,03/31/2019 08:49:32 PM,Susp Circumstance,912411639,CAD: Susp Circumstance,41.141532,"{'type': 'Point', 'coordinates': [-112.0638863, 41.141532]}",-112.0638863,Community Policing,UT,04/08/2019 08:42:42 AM,84015.0
7982,1600 Block N 2225 W,C2025493,CLINTON,,04/05/2019 08:59:57 AM,Thursday,3,04/04/2019 03:14:24 AM,Vehicle Burglary,912896983,CAD: Vehicle Burglary,41.1370154,"{'type': 'Point', 'coordinates': [-112.0684639, 41.1370154]}",-112.0684639,Theft from Vehicle,UT,04/08/2019 08:42:54 AM,84015.0
7983,2200 Block N 1500 W,C2025674,CLINTON,,04/05/2019 08:59:57 AM,Thursday,15,04/04/2019 03:04:07 PM,Found Property,912897001,CAD: Found Property,41.1456692,"{'type': 'Point', 'coordinates': [-112.0548029, 41.1456692]}",-112.0548029,Other,UT,04/08/2019 08:42:56 AM,84015.0
7984,1700 Block W 1800 N,C2025855,CLINTON,,04/06/2019 09:39:07 AM,Friday,0,04/05/2019 12:27:26 AM,Traffic Stop,912998524,CAD: Traffic Stop,41.1398736,"{'type': 'Point', 'coordinates': [-112.0585251, 41.1398736]}",-112.0585251,Vehicle Stop,UT,04/08/2019 08:42:57 AM,84015.0
7985,1100 Block N 1000 W,C2025867,CLINTON,,04/06/2019 09:39:07 AM,Friday,1,04/05/2019 01:17:55 AM,Pedestrian Stop,912998523,CAD: Pedestrian Stop,41.12968619999999,"{'type': 'Point', 'coordinates': [-112.0449944, 41.12968619999999]}",-112.0449944,Pedestrian Stop,UT,04/08/2019 08:42:58 AM,84015.0
7986,1800 Block N 2000 W,C2025873,CLINTON,,04/06/2019 09:39:07 AM,Friday,2,04/05/2019 02:04:44 AM,Traffic Stop,912998522,CAD: Traffic Stop,41.1400021,"{'type': 'Point', 'coordinates': [-112.0643681, 41.1400021]}",-112.0643681,Vehicle Stop,UT,04/08/2019 08:42:58 AM,84015.0
7987,1800 Block N 3420 W,C2025883,CLINTON,,04/06/2019 09:39:07 AM,Friday,2,04/05/2019 02:35:40 AM,Extra Patrol REQUEST,912998521,CAD: Extra Patrol REQUEST,41.1398771,"{'type': 'Point', 'coordinates': [-112.0918884, 41.1398771]}",-112.0918884,Community Policing,UT,04/08/2019 08:42:58 AM,84015.0
7988,1800 Block N 2000 W,C2025896,CLINTON,,04/06/2019 09:39:07 AM,Friday,3,04/05/2019 03:38:22 AM,Pedestrian Stop,912998517,CAD: Pedestrian Stop,41.1400021,"{'type': 'Point', 'coordinates': [-112.0643681, 41.1400021]}",-112.0643681,Pedestrian Stop,UT,04/08/2019 08:42:58 AM,84015.0
7989,2400 Block W 1850 N,C2025898,CLINTON,,04/06/2019 09:39:07 AM,Friday,4,04/05/2019 04:06:06 AM,Susp Circumstance,912998516,CAD: Susp Circumstance,41.1409156,"{'type': 'Point', 'coordinates': [-112.0722674, 41.1409156]}",-112.0722674,Community Policing,UT,04/08/2019 08:42:58 AM,84015.0
7990,2600 Block N 2000 W,C2025958,CLINTON,,04/06/2019 09:39:07 AM,Friday,9,04/05/2019 09:26:56 AM,Extra Patrol REQUEST,912998512,CAD: Extra Patrol REQUEST,41.1510805,"{'type': 'Point', 'coordinates': [-112.0640996, 41.1510805]}",-112.0640996,Community Policing,UT,04/08/2019 08:42:34 AM,84015.0
7991,2000 Block N 1400 W,C2025972,CLINTON,,04/06/2019 09:39:07 AM,Friday,9,04/05/2019 09:58:34 AM,Ordinance Violation,912998511,CAD: Ordinance Violation,41.1398574,"{'type': 'Point', 'coordinates': [-112.0530793, 41.1398574]}",-112.0530793,Other,UT,04/08/2019 08:42:34 AM,84015.0
7992,2200 Block N 1500 W,C2025991,CLINTON,,04/06/2019 09:39:07 AM,Friday,10,04/05/2019 10:58:08 AM,Fraud Activities,912998510,CAD: Fraud Activities,41.1456692,"{'type': 'Point', 'coordinates': [-112.0548029, 41.1456692]}",-112.0548029,Theft,UT,04/08/2019 08:42:34 AM,84015.0
7993,2200 Block N 1500 W,C2026011,CLINTON,,04/06/2019 09:39:07 AM,Friday,11,04/05/2019 11:47:49 AM,Community Oriented Policing,912998509,CAD: Community Oriented Policing,41.1456692,"{'type': 'Point', 'coordinates': [-112.0548029, 41.1456692]}",-112.0548029,Community Policing,UT,04/08/2019 08:42:34 AM,84015.0
7994,2400 Block N 1325 W,C2026029,CLINTON,,04/06/2019 09:39:07 AM,Friday,12,04/05/2019 12:22:09 PM,Burglary Residential,912998538,CAD: Burglary Residential,41.1487021,"{'type': 'Point', 'coordinates': [-112.0512389, 41.1487021]}",-112.0512389,Breaking & Entering,UT,04/08/2019 08:42:34 AM,84015.0
7995,2200 Block W 1570 N,C2026052,CLINTON,,04/06/2019 09:39:07 AM,Friday,13,04/05/2019 01:38:51 PM,Residential Alarm,912998541,CAD: Residential Alarm,41.1368084,"{'type': 'Point', 'coordinates': [-112.0682464, 41.1368084]}",-112.0682464,Alarm,UT,04/08/2019 08:42:35 AM,84015.0
7996,2500 Block N 1000 W,C2026063,CLINTON,,04/06/2019 09:39:07 AM,Friday,14,04/05/2019 02:11:55 PM,Extra Patrol On Site Call,912998540,CAD: Extra Patrol On Site Call,41.1507239,"{'type': 'Point', 'coordinates': [-112.0452212, 41.1507239]}",-112.0452212,Community Policing,UT,04/08/2019 08:42:36 AM,84015.0
7997,1000 Block W 1300 N,C2026069,CLINTON,,04/06/2019 09:39:07 AM,Friday,14,04/05/2019 02:22:20 PM,Extra Patrol On Site Call,912998539,CAD: Extra Patrol On Site Call,41.133218,"{'type': 'Point', 'coordinates': [-112.04497, 41.133218]}",-112.04497,Community Policing,UT,04/08/2019 08:42:36 AM,84015.0
7998,1500 Block N 2475 W,C2026073,CLINTON,,04/06/2019 09:39:07 AM,Friday,14,04/05/2019 02:31:06 PM,Threatening,912998537,CAD: Threatening,41.1355523,"{'type': 'Point', 'coordinates': [-112.073205, 41.1355523]}",-112.073205,Disorder,UT,04/08/2019 08:42:36 AM,84015.0
7999,2000 Block N 950 W,C2026103,CLINTON,,04/06/2019 09:39:07 AM,Friday,15,04/05/2019 03:27:37 PM,Ordinance Violation,912998536,CAD: Ordinance Violation,41.1427478,"{'type': 'Point', 'coordinates': [-112.0442084, 41.1427478]}",-112.0442084,Other,UT,04/08/2019 08:42:36 AM,84015.0
8000,1800 Block W 1800 N,C2026115,CLINTON,,04/06/2019 09:39:07 AM,Friday,16,04/05/2019 04:04:38 PM,Accident Property Damage,912998534,CAD: Accident Property Damage,41.1404744,"{'type': 'Point', 'coordinates': [-112.0607769, 41.1404744]}",-112.0607769,Traffic,UT,04/08/2019 08:42:36 AM,84015.0
8001,800 Block W 800 N,C2016998,CLINTON,,03/15/2019 06:50:09 AM,Thursday,2,03/14/2019 02:46:45 AM,Traffic Stop,910116326,CAD: Traffic Stop,41.1262356,"{'type': 'Point', 'coordinates': [-112.0401297, 41.1262356]}",-112.0401297,Vehicle Stop,UT,03/29/2019 05:48:04 AM,84015.0
8002,1600 Block N 2000 W,C2016578,CLINTON,,03/14/2019 06:55:39 AM,Wednesday,0,03/13/2019 12:13:04 AM,Traffic Stop,909982308,CAD: Traffic Stop,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Vehicle Stop,UT,03/28/2019 05:05:14 AM,84015.0
8003,1000 Block W 800 N,C2016579,CLINTON,,03/14/2019 06:55:39 AM,Wednesday,0,03/13/2019 12:21:16 AM,Traffic Stop,909982309,CAD: Traffic Stop,41.12533850000001,"{'type': 'Point', 'coordinates': [-112.0452986, 41.12533850000001]}",-112.0452986,Vehicle Stop,UT,03/28/2019 05:05:14 AM,84015.0
8004,2000 Block N 2000 W,C2016583,CLINTON,,03/14/2019 06:55:39 AM,Wednesday,0,03/13/2019 12:50:20 AM,Traffic Stop,909982310,CAD: Traffic Stop,41.1430779,"{'type': 'Point', 'coordinates': [-112.0633766, 41.1430779]}",-112.0633766,Vehicle Stop,UT,03/28/2019 05:05:14 AM,84015.0
8005,1900 Block N 950 W,C2016596,CLINTON,,03/14/2019 06:55:39 AM,Wednesday,3,03/13/2019 03:09:50 AM,Residential Alarm,909982311,CAD: Residential Alarm,41.1413075,"{'type': 'Point', 'coordinates': [-112.0442094, 41.1413075]}",-112.0442094,Alarm,UT,03/28/2019 05:05:14 AM,84015.0
8006,2300 Block W 2500 N,C2016606,CLINTON,,03/14/2019 06:55:39 AM,Wednesday,4,03/13/2019 04:51:07 AM,Susp Circumstance,909982314,CAD: Susp Circumstance,41.1505162,"{'type': 'Point', 'coordinates': [-112.0704122, 41.1505162]}",-112.0704122,Community Policing,UT,03/28/2019 05:05:15 AM,84015.0
8007,1900 Block N 2475 W,C2016609,CLINTON,,03/14/2019 06:55:39 AM,Wednesday,5,03/13/2019 05:39:33 AM,Open Door,909982315,CAD: Open Door,41.1413516,"{'type': 'Point', 'coordinates': [-112.0732424, 41.1413516]}",-112.0732424,Community Policing,UT,03/28/2019 05:05:15 AM,84015.0
8008,1900 Block N 2000 W,C2016610,CLINTON,,03/14/2019 06:55:39 AM,Wednesday,5,03/13/2019 05:45:28 AM,Business Alarm,909982316,CAD: Business Alarm,41.141532,"{'type': 'Point', 'coordinates': [-112.0638863, 41.141532]}",-112.0638863,Alarm,UT,03/28/2019 05:05:15 AM,84015.0
8009,2800 Block W 1800 N,C2016678,CLINTON,,03/14/2019 06:55:39 AM,Wednesday,10,03/13/2019 10:08:50 AM,Community Oriented Policing,909982322,CAD: Community Oriented Policing,41.1404669,"{'type': 'Point', 'coordinates': [-112.0802606, 41.1404669]}",-112.0802606,Community Policing,UT,03/28/2019 05:05:15 AM,84015.0
8010,1100 Block W 1800 N,C2016690,CLINTON,,03/14/2019 06:55:39 AM,Wednesday,11,03/13/2019 11:03:16 AM,Community Oriented Policing,909982320,CAD: Community Oriented Policing,41.1398777,"{'type': 'Point', 'coordinates': [-112.0472237, 41.1398777]}",-112.0472237,Community Policing,UT,03/28/2019 05:05:15 AM,84015.0
8011,800 Block W 1960 N,C2016708,CLINTON,,03/14/2019 06:55:39 AM,Wednesday,11,03/13/2019 11:56:33 AM,"Suspicious Person, Circumstnce",909982331,"CAD: Suspicious Person, Circumstnce",41.142376,"{'type': 'Point', 'coordinates': [-112.0415094, 41.142376]}",-112.0415094,Community Policing,UT,03/28/2019 05:05:16 AM,84015.0
8012,2200 Block N 1500 W,C2017007,CLINTON,,03/15/2019 06:50:09 AM,Thursday,4,03/14/2019 04:37:26 AM,Assist Citizen,910116328,CAD: Assist Citizen,41.1456692,"{'type': 'Point', 'coordinates': [-112.0548029, 41.1456692]}",-112.0548029,Other,UT,03/29/2019 05:48:05 AM,84015.0
8013,1800 Block N 1500 W,C2017079,CLINTON,,03/15/2019 06:50:09 AM,Thursday,9,03/14/2019 09:06:34 AM,Community Oriented Policing,910116333,CAD: Community Oriented Policing,41.13987729999999,"{'type': 'Point', 'coordinates': [-112.0548312, 41.13987729999999]}",-112.0548312,Community Policing,UT,03/29/2019 05:48:05 AM,84015.0
8014,800 Block W 2300 N,C2017094,CLINTON,,03/15/2019 06:50:09 AM,Thursday,9,03/14/2019 09:52:25 AM,Traffic Stop,910116330,CAD: Traffic Stop,41.1473544,"{'type': 'Point', 'coordinates': [-112.0416986, 41.1473544]}",-112.0416986,Vehicle Stop,UT,03/29/2019 05:48:06 AM,84015.0
8015,1900 Block W 1800 N,C2016516,CLINTON,,03/13/2019 06:17:27 AM,Tuesday,20,03/12/2019 08:36:41 PM,Traffic Stop,909903646,CAD: Traffic Stop,41.1404769,"{'type': 'Point', 'coordinates': [-112.0626457, 41.1404769]}",-112.0626457,Vehicle Stop,UT,03/27/2019 05:27:57 AM,84015.0
8016,1600 Block N 2000 W,C2016526,CLINTON,,03/13/2019 06:17:27 AM,Tuesday,20,03/12/2019 08:52:14 PM,Walk Through Security Checks,909903645,CAD: Walk Through Security Checks,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Community Policing,UT,03/27/2019 05:27:58 AM,84015.0
8017,1800 Block N 750 W,C2016538,CLINTON,,03/13/2019 06:17:27 AM,Tuesday,21,03/12/2019 09:18:43 PM,Warrant Service,909903643,CAD: Warrant Service,41.1407697,"{'type': 'Point', 'coordinates': [-112.0405434, 41.1407697]}",-112.0405434,Other,UT,03/27/2019 05:27:58 AM,84015.0
8018,1700 Block N 2000 W,C2026124,CLINTON,,04/06/2019 09:39:07 AM,Friday,16,04/05/2019 04:13:05 PM,Accident Property Damage,912998533,CAD: Accident Property Damage,41.1385131,"{'type': 'Point', 'coordinates': [-112.064424, 41.1385131]}",-112.064424,Traffic,UT,04/08/2019 08:42:37 AM,84015.0
8019,W 2300 N & N 2000 W,C2026126,CLINTON,,04/06/2019 09:39:07 AM,Friday,16,04/05/2019 04:19:36 PM,Susp Circumstance,912998535,CAD: Susp Circumstance,41.1471436,"{'type': 'Point', 'coordinates': [-112.0644762, 41.1471436]}",-112.0644762,Community Policing,UT,04/08/2019 08:42:37 AM,84015.0
8020,1600 Block N 2000 W,C2026160,CLINTON,,04/06/2019 09:39:07 AM,Friday,17,04/05/2019 05:37:02 PM,Accident Property Damage,912998532,CAD: Accident Property Damage,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Traffic,UT,04/08/2019 08:42:37 AM,84015.0
8021,1100 Block W 1640 N,C2026170,CLINTON,,04/06/2019 09:39:07 AM,Friday,18,04/05/2019 06:13:45 PM,Intoxicated Person,912998531,CAD: Intoxicated Person,41.1378002,"{'type': 'Point', 'coordinates': [-112.0471385, 41.1378002]}",-112.0471385,Liquor,UT,04/08/2019 08:42:37 AM,84015.0
8022,1000 Block W 1000 N,C2026173,CLINTON,,04/06/2019 09:39:07 AM,Friday,18,04/05/2019 06:24:44 PM,Animal Problem,912998530,CAD: Animal Problem,41.1284265,"{'type': 'Point', 'coordinates': [-112.0469294, 41.1284265]}",-112.0469294,Disorder,UT,04/08/2019 08:42:38 AM,84015.0
8023,1400 Block N 2000 W,C2026199,CLINTON,,04/06/2019 09:39:07 AM,Friday,19,04/05/2019 07:22:53 PM,Threatening,912998529,CAD: Threatening,41.1341787,"{'type': 'Point', 'coordinates': [-112.0633439, 41.1341787]}",-112.0633439,Disorder,UT,04/08/2019 08:42:38 AM,84015.0
8024,1600 Block N 2000 W,C2026221,CLINTON,,04/06/2019 09:39:07 AM,Friday,20,04/05/2019 08:23:26 PM,Shoplifting,912998528,CAD: Shoplifting,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Theft,UT,04/08/2019 08:42:38 AM,84015.0
8025,600 Block W 1350 N,C2026233,CLINTON,,04/06/2019 09:39:07 AM,Friday,21,04/05/2019 09:15:33 PM,Noise Complaint,912998527,CAD: Noise Complaint,41.1336586,"{'type': 'Point', 'coordinates': [-112.0375293, 41.1336586]}",-112.0375293,Disorder,UT,04/08/2019 08:42:38 AM,84015.0
8026,1400 Block N 2150 W,C2026245,CLINTON,,04/06/2019 09:39:07 AM,Friday,22,04/05/2019 10:04:40 PM,Susp Vehicle,912998526,CAD: Susp Vehicle,41.1346922,"{'type': 'Point', 'coordinates': [-112.0674725, 41.1346922]}",-112.0674725,Community Policing,UT,04/08/2019 08:42:38 AM,84015.0
8027,700 Block W 800 N,C2017101,CLINTON,,03/15/2019 06:50:09 AM,Thursday,10,03/14/2019 10:15:30 AM,Traffic Stop,910116331,CAD: Traffic Stop,41.1259081,"{'type': 'Point', 'coordinates': [-112.0358047, 41.1259081]}",-112.0358047,Vehicle Stop,UT,03/29/2019 05:48:06 AM,84015.0
8028,2300 Block W 2580 N,C2017237,CLINTON,,03/15/2019 06:50:09 AM,Thursday,17,03/14/2019 05:26:22 PM,Welfare Check,910116341,CAD: Welfare Check,41.1514829,"{'type': 'Point', 'coordinates': [-112.0703088, 41.1514829]}",-112.0703088,Other,UT,03/29/2019 05:48:08 AM,84015.0
8029,2300 Block W 2580 N,C2017242,CLINTON,,03/15/2019 06:50:09 AM,Thursday,17,03/14/2019 05:36:14 PM,Residential Alarm,910116342,CAD: Residential Alarm,41.1514829,"{'type': 'Point', 'coordinates': [-112.0703088, 41.1514829]}",-112.0703088,Alarm,UT,03/29/2019 05:48:08 AM,84015.0
8030,1600 Block N 2000 W,C2017326,CLINTON,,03/15/2019 06:50:09 AM,Thursday,20,03/14/2019 08:53:34 PM,Reckless Driver,910116337,CAD: Reckless Driver,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Traffic,UT,03/29/2019 05:48:09 AM,84015.0
8031,3200 Block W 1600 N,C2017330,CLINTON,,03/15/2019 06:50:09 AM,Thursday,21,03/14/2019 09:17:17 PM,Extra Patrol REQUEST,910116336,CAD: Extra Patrol REQUEST,41.1369061,"{'type': 'Point', 'coordinates': [-112.0888291, 41.1369061]}",-112.0888291,Community Policing,UT,03/29/2019 05:48:09 AM,84015.0
